0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
0.12533323	0.01570842
